Router Name,Country Code,Bandwidth (KB/s),Uptime (Hours),IP Address,Hostname,ORPort,DirPort,Flag - Authority,Flag - Exit,Flag - Fast,Flag - Guard,Flag - Named,Flag - Stable,Flag - Running,Flag - Valid,Flag - V2Dir,Platform,Flag - Hibernating,Flag - Bad Exit,FirstSeen,ASName,ASNumber,ConsensusBandwidth,OrAddress
albator,FR,1586,127,149.91.82.97,97.82.91.149.ipv4.netrix.fr,443,9030,0,0,1,1,0,1,1,1,1,Tor 0.2.9.9 on Linux,0,0,2016-03-20,GRPPH-AS - FR,62000,7520,None
sabaroff,NL,1587,3242,50.7.179.202,dns1.avuttomuus.info,443,80,0,0,1,1,0,1,1,1,1,Tor 0.2.6.10 on Linux,0,0,2015-09-10,COGENT-174 - Cogent Communications- US,174,5750,None
RedOctober,FR,1590,488,92.169.22.209,LFbn-1-4232-209.w92-169.abo.wanadoo.fr,9001,9030,0,0,1,0,0,1,1,1,1,Tor 0.2.5.12 on Linux,0,0,2016-09-18,AS3215 - FR,3215,6940,None
papadoc1,FR,1591,365,51.255.41.91,91.ip-51-255-41.eu,9001,9030,0,0,1,1,0,1,1,1,1,Tor 0.2.5.12 on Linux,0,0,2015-11-09,OVH - FR,16276,7940,None
redwood,US,1593,1049,192.187.124.98,192.187.124.98,9001,9030,0,0,1,1,0,1,1,1,1,Tor 0.2.5.12 on Linux,0,0,2013-08-08,DATASHACK - DataShack- LC- US,33387,6060,None
bountiful,FR,1594,3977,46.105.227.109,46.105.227.109,443,80,0,0,1,1,0,1,1,1,1,Tor 0.2.6.10 on Linux,0,0,2016-03-28,OVH - FR,16276,6580,None
otto,NL,1596,246,82.168.14.146,82-168-14-146.ip.open.net,443,None,0,0,1,1,0,1,1,1,0,Tor 0.2.9.9 on Linux,0,0,2015-05-21,TISNL-BACKBONE - NL,5615,6320,None
Relay4Freedom,SE,1597,605,82.209.179.163,c-82-209-179-163.cust.bredband2.com,9001,9030,0,0,1,0,0,1,1,1,1,Tor 0.2.7.6 on OpenBSD,0,0,2016-11-03,BREDBAND2 - SE,29518,6470,None
CamouflageCondoms,EU,1598,4067,195.59.208.163,mail.thelindleygroup.com,9001,None,0,0,1,1,0,1,1,1,0,Tor 0.2.7.6 on Linux,0,0,2016-08-16,CW Vodafone Group PLC- GB,1273,9170,None
DKN,FR,1601,217,86.229.52.134,LFbn-1-3789-134.w86-229.abo.wanadoo.fr,443,80,0,0,1,1,0,1,1,1,1,Tor 0.2.9.9 on Linux,0,0,2016-07-09,AS3215 - FR,3215,7570,None
sexrobot,GB,1601,12,178.79.165.21,sexrobot.omgomg.eu,443,7734,0,0,1,1,0,1,1,1,1,Tor 0.3.0.2-alpha on Linux,0,0,2013-03-25,LINODE-AP Linode- LLC- US,63949,8660,[2a01:7e00::f03c:91ff:feae:89c8]:443
VivaLuxxx,PT,1604,3,91.121.224.10,ip10.ip-91-121-224.eu,443,None,0,0,1,1,0,1,1,1,0,Tor 0.2.9.8 on Linux,0,0,2017-01-23,OVH - FR,16276,14200,None
justanotherrelay,NO,1605,49,79.161.248.2,2.79-161-248.customer.lyse.net,443,None,0,0,1,0,0,0,1,1,0,Tor 0.2.9.8 on Linux,0,0,2015-11-08,ALTIBOX_AS Norway- NO,29695,9640,None
panopticant2,CA,1606,1021,167.114.113.48,48.ip-167-114-113.net,443,9030,0,0,1,1,0,1,1,1,1,Tor 0.2.7.6 on Linux,0,0,2015-01-02,OVH - FR,16276,8630,None
KagamineLenSpice,FR,1608,204,195.154.117.182,len.romanrm.net,443,80,0,0,1,1,0,1,1,1,1,Tor 0.2.9.9 on Linux,0,0,2017-01-25,AS12876 - FR,12876,5440,[2001:bc8:3829:400::1]:443
wjbrelay,US,1610,43,192.155.88.116,williamjbowman.com,9001,None,0,0,1,0,0,0,1,1,0,Tor 0.2.7.6 on Linux,0,0,2014-06-05,LINODE-AP Linode- LLC- US,63949,7920,None
Unnamed,DE,1612,47,178.162.199.66,178.162.199.66,64780,64123,0,0,1,1,0,1,1,1,1,Tor 0.2.5.12 on Linux,0,0,2016-10-26,LEASEWEB-DE - DE,28753,6710,None
fump,DE,1614,158,185.112.254.195,185.112.254.195,9001,9030,0,0,1,0,0,1,1,1,1,Tor 0.2.9.9 on Linux,0,0,2017-01-27,PORTUNITY-AS - DE,15987,6100,None
LivewareProblem,CH,1614,756,85.195.242.138,85-195-242-138.fiber7.init7.net,9002,9030,0,0,1,1,0,1,1,1,1,Tor 0.2.5.12 on Linux,0,0,2016-05-14,INIT7 - CH,13030,6970,None
hophophop,US,1615,1060,104.236.41.56,104.236.41.56,443,80,0,0,1,1,0,1,1,1,1,Tor 0.2.5.12 on Linux,0,0,2016-11-19,DIGITALOCEAN-ASN-NY3 - Digital Ocean- Inc.- US,393406,8350,None
KonKonKONFIG,FR,1616,1350,195.154.42.18,bondaki.com,9001,None,0,0,1,1,0,1,1,1,0,Tor 0.2.4.27 on Linux,0,0,2015-06-21,AS12876 - FR,12876,13500,None
ethyl,US,1621,370,198.199.72.179,198.199.72.179,9002,9031,0,0,1,1,0,1,1,1,1,Tor 0.2.7.6 on Linux,0,0,2016-12-22,SERVERSTACK-ASN - ServerStack- Inc.- US,46652,11500,None
Mozilla5,US,1621,10236,208.36.2.5,208.36.2.5.ptr.us.xo.net,9090,9091,0,0,1,1,0,1,1,1,1,Tor 0.2.7.5 on Linux,0,0,2015-01-21,XO-AS15 - XO Communications- US,2828,5840,None
Quintex9,US,1622,1,199.249.223.72,tor9.quintex.com,443,80,0,1,1,0,0,0,1,1,1,Tor 0.3.0.1-alpha on Linux,0,0,2016-09-17,QUINTEX - Quintex Alliance Consulting- US,62744,14000,None
AccessNow019,CH,1624,56,176.10.99.209,176.10.99.209,219,220,0,1,1,0,0,0,1,1,1,Tor 0.2.4.27 on Linux,0,0,2014-11-23,AS-SOFTPLUS - CH,51395,27800,None
Mizar,FI,1625,1497,130.230.113.233,130.230.113.233,443,9001,0,0,1,0,0,1,1,1,1,Tor 0.2.8.9 on Linux,0,0,2016-11-11,TUTNET TUT Autonomous System- FI,1739,5940,None
kellertur,NL,1627,506,51.15.42.19,19-42-15-51.rev.cloud.scaleway.com,9001,9030,0,0,1,1,0,1,1,1,1,Tor 0.2.8.12 on Linux,0,0,2016-12-26,AS12876 - FR,12876,6110,None
PhoebesRing,EU,1629,3421,195.59.102.35,195.59.102.35,9001,None,0,0,1,1,0,1,1,1,0,Tor 0.2.7.6 on Linux,0,0,2016-08-22,CW Vodafone Group PLC- GB,1273,11400,None
ZaeziPfupf,FR,1629,219,5.196.20.5,5.ip-5-196-20.eu,9001,9030,0,0,1,1,0,1,1,1,1,Tor 0.2.9.9 on Linux,0,0,2014-12-22,OVH - FR,16276,8350,None
hacktitude,FR,1631,13,37.187.0.83,hacktitude.net,9001,9030,0,0,1,0,0,1,1,1,1,Tor 0.2.9.9 on Linux,0,0,2016-08-31,OVH - FR,16276,6520,None
oromis,HU,1631,249,217.112.131.98,98-131-112-217.hu.xethost.com,9001,80,0,0,1,1,0,1,1,1,1,Tor 0.2.9.8 on Linux,0,0,2016-04-19,NET23-AS - HU,30836,6870,None
salvatori,NL,1634,2,5.79.86.15,5.79.86.15,443,80,0,0,1,0,0,0,1,1,1,Tor 0.2.6.10 on Linux,0,0,2016-12-16,LEASEWEB-NL Netherlands- NL,60781,14800,None
dc6jgk14,NL,1636,861,163.172.209.216,oneprovtor2.dc6jgk.de,443,9030,0,0,1,1,0,1,1,1,1,Tor 0.2.9.8 on Linux,0,0,2016-12-29,AS12876 - FR,12876,10600,None
trsfongc292,US,1638,539,138.68.50.21,tr-sfo.ngc292.space,443,80,0,0,1,1,0,1,1,1,1,Tor 0.2.8.11 on Linux,0,0,2016-12-16,DIGITALOCEAN-ASN - Digital Ocean- Inc.- US,14061,9980,None
cgaebel2,US,1639,7769,192.81.218.137,192.81.218.137,9001,9030,0,0,1,1,0,1,1,1,1,Tor 0.2.4.27 on Linux,0,0,2016-03-16,SERVERSTACK-ASN - ServerStack- Inc.- US,46652,8050,None
EmpokNor,NL,1645,3854,5.79.68.161,Relay-J.tor-exit.network,9001,9030,0,1,1,1,0,1,1,1,1,Tor 0.2.9.2-alpha on Linux,0,0,2014-06-16,LEASEWEB-NL Netherlands- NL,60781,11900,[2001:1af8:4700:a012:1::1]:9001
You,DE,1645,31,212.83.40.238,212.83.40.238,9001,9030,0,1,1,0,0,0,1,1,1,Tor 0.3.0.2-alpha on Linux,0,0,2016-01-28,TTM - DE,47447,6500,None
ThorExit,FR,1648,1198,92.222.38.67,67.ip-92-222-38.eu,443,80,0,1,1,1,0,1,1,1,1,Tor 0.2.8.9 on Linux,0,0,2014-05-15,OVH - FR,16276,8400,None
guy3,GB,1650,1797,176.58.106.192,salyut.guy.net.au,110,9030,0,0,1,1,0,1,1,1,1,Tor 0.2.6.10 on Linux,0,0,2015-01-19,LINODE-AP Linode- LLC- US,63949,7870,None
BreadPain,EU,1651,3948,195.59.102.34,195.59.102.34,9001,None,0,0,1,1,0,1,1,1,0,Tor 0.2.7.6 on Linux,0,0,2016-08-22,CW Vodafone Group PLC- GB,1273,13300,None
FRundisclosedio,FR,1651,35,212.47.243.91,91-243-47-212.rev.cloud.scaleway.com,9001,None,0,0,1,1,0,1,1,1,0,Tor 0.2.9.8 on Linux,0,0,2016-03-24,AS12876 - FR,12876,12300,None
enif,DE,1654,106,144.76.50.37,tobi.gsgd.net,9050,9030,0,0,1,0,0,1,1,1,1,Tor 0.2.9.9 on Linux,0,0,2014-01-01,HETZNER-AS - DE,24940,6520,None
JaneDoe,CA,1654,225,167.114.35.102,ip102.ip-167-114-35.net,443,None,0,0,1,1,0,1,1,1,0,Tor 0.2.9.8 on Linux,0,0,2016-07-26,OVH - FR,16276,10500,None
Quintex7,US,1657,1,199.249.223.74,tor7.quintex.com,443,80,0,1,1,0,0,0,1,1,1,Tor 0.3.0.1-alpha on Linux,0,0,2016-09-17,QUINTEX - Quintex Alliance Consulting- US,62744,11500,None
lippert,RU,1659,1900,195.62.53.58,53-58.static.spheral.ru,443,80,0,0,1,1,0,1,1,1,1,Tor 0.2.6.10 on Linux,0,0,2015-11-13,IPSERVER-RU-NET - UA,44812,2330,None
TorExitRomania,RO,1663,150,185.100.85.101,185.100.85.101,9001,9030,0,1,1,1,0,1,1,1,1,Tor 0.2.9.9 on Linux,0,0,2016-03-02,FLOKINET - RO,200651,3010,None
banesTOR,DE,1666,85,178.238.224.132,mail2.banes.ch,9001,9030,0,0,1,0,0,1,1,1,1,Tor 0.2.9.9 on Linux,0,0,2013-08-22,CONTABO - DE,51167,6830,[2a02:c200:0:10:3:0:2138:1]:9001
mdfnet4,SE,1666,82,193.11.114.47,tor4.mdfnet.se,9004,None,0,0,1,1,0,1,1,1,0,Tor 0.2.7.6 on Linux,0,0,2014-07-18,SUNET SUNET Swedish University Network- SE,1653,9820,None
Mozilla4,US,1668,10236,208.36.2.4,208.36.2.4.ptr.us.xo.net,443,80,0,0,1,1,0,1,1,1,1,Tor 0.2.7.5 on Linux,0,0,2015-01-21,XO-AS15 - XO Communications- US,2828,6790,None
schiller,MD,1668,202,178.17.170.27,178-17-170-27.static.host,443,80,0,1,1,1,0,1,1,1,1,Tor 0.2.9.9 on Linux,0,0,2016-11-28,TRABIA trabia network- MD,43289,2910,None
VERITAS,US,1668,1294,18.181.5.37,xvm-five-37.mit.edu,9052,9032,0,0,1,1,0,1,1,1,1,Tor 0.2.8.11 on Linux,0,0,2014-04-25,MIT-GATEWAYS - Massachusetts Institute of Technology- US,3,8030,None
Dawid,FR,1670,6107,176.31.120.215,ns398210.ip-176-31-120.eu,9001,None,0,0,1,1,0,1,1,1,0,Tor 0.2.7.6 on Linux,0,0,2016-05-24,OVH - FR,16276,10800,None
AliceDoe,CA,1675,225,167.114.35.107,ip107.ip-167-114-35.net,9001,None,0,0,1,1,0,1,1,1,0,Tor 0.2.9.8 on Linux,0,0,2016-07-26,OVH - FR,16276,6840,None
tortoke,DE,1675,727,188.40.41.115,tor.toke.de,443,80,0,0,1,1,0,1,1,1,1,Tor 0.2.5.12 on Linux,0,0,2015-12-29,HETZNER-AS - DE,24940,3590,[2a01:4f8:173:8c4::115]:443
BobDoe,CA,1676,225,167.114.35.107,ip107.ip-167-114-35.net,443,None,0,0,1,1,0,1,1,1,0,Tor 0.2.9.8 on Linux,0,0,2016-07-26,OVH - FR,16276,10200,None
AccessNow011,CH,1677,56,176.10.99.205,176.10.99.205,110,109,0,1,1,0,0,0,1,1,1,Tor 0.2.4.27 on Linux,0,0,2014-11-23,AS-SOFTPLUS - CH,51395,27700,None
gratinee,US,1677,1801,173.213.108.116,173.213.108.116,9001,9030,0,0,1,1,0,1,1,1,1,Tor 0.2.8.9 on Linux,0,0,2014-04-27,SERVERHUB-PHOENIX - Eonix Corporation- US,30693,6840,None
ididnteditheconfig,MD,1677,501,176.123.26.8,176-123-26-8.alexhost.md,9001,9030,0,0,1,0,0,1,1,1,1,Tor 0.2.8.12 on Linux,0,0,2016-12-14,ASCLOUDATA - MD,200019,8230,None
FreedomIsComing,FR,1681,83,149.91.83.219,219.83.91.149.ipv4.netrix.fr,9001,None,0,1,1,0,0,0,1,1,0,Tor 0.2.5.12 on Linux,0,0,2017-01-05,GRPPH-AS - FR,62000,2360,None
AccessNow002,CH,1682,56,176.10.99.201,176.10.99.201,666,667,0,1,1,0,0,0,1,1,1,Tor 0.2.4.27 on Linux,0,0,2014-05-29,AS-SOFTPLUS - CH,51395,28800,None
FreedomFries2,DE,1683,1840,148.251.168.226,webhost2.sam.littleproject.de,9001,9030,0,0,1,1,0,1,1,1,1,Tor 0.2.7.6 on Linux,0,0,2015-01-11,HETZNER-AS - DE,24940,7010,None
torlife,CA,1686,4640,198.27.97.184,198.27.97.184,443,80,0,0,1,1,0,1,1,1,1,Tor 0.2.7.6 on Linux,0,0,2015-12-11,OVH - FR,16276,6870,None
JumpPoint,US,1689,3522,173.79.62.159,pool-173-79-62-159.washdc.fios.verizon.net,9001,9030,0,0,1,1,0,1,1,1,1,Tor 0.2.4.26 on Linux,0,0,2015-02-16,UUNET - MCI Communications Services- Inc. d/b/a Verizon Business- US,701,2510,None
EsdrasA,US,1694,2444,184.105.144.180,184.105.144.180,9001,9030,0,0,1,1,0,1,1,1,1,Tor 0.2.8.9 on Linux,0,0,2016-09-04,HURRICANE - Hurricane Electric- Inc.- US,6939,6450,[2001:470:1:6f5::10]:9001
Infarction,US,1696,116,96.242.159.177,pool-96-242-159-177.nwrknj.fios.verizon.net,10000,10001,0,0,1,0,0,1,1,1,1,Tor 0.2.9.9 on Linux,0,0,2014-09-07,UUNET - MCI Communications Services- Inc. d/b/a Verizon Business- US,701,9130,None
Puff,SE,1697,110,85.229.95.241,c-f15fe555.08-46-73746f31.cust.bredbandsbolaget.se,8080,8081,0,0,1,1,0,1,1,1,1,Tor 0.2.9.9 on Linux,0,0,2016-07-02,TELENOR-NEXTEL Telenor Norge AS- NO,2119,7130,None
Ted,SE,1698,153,46.246.89.169,46.246.89.169,80,9030,0,0,1,1,0,1,1,1,1,Tor 0.2.9.9 on Linux,0,0,2014-04-24,PORTLANE www.portlane.com- SE,42708,11200,None
mamadoc,FR,1699,366,51.255.41.91,91.ip-51-255-41.eu,443,80,0,0,1,1,0,1,1,1,1,Tor 0.2.5.12 on Linux,0,0,2015-11-02,OVH - FR,16276,6840,None
yonailo,FR,1700,5,88.190.118.95,88.190.118.95,8082,3128,0,1,0,0,0,0,1,1,1,Tor 0.2.9.8 on Linux,0,0,2015-07-03,PROXAD - FR,12322,31,[2a01:e35:8be7:65f0:43:7ff:fe82:ac61]:8082
PortEllen,FR,1702,11725,37.187.23.232,mini.onion.pt,8080,None,0,0,1,1,0,1,1,1,0,Tor 0.2.5.12 on Linux,0,0,2014-11-03,OVH - FR,16276,12300,None
ExitRelay,RU,1703,242,109.173.57.54,broadband-109-173-57-54.moscow.rt.ru,443,9030,0,1,1,1,0,1,1,1,1,Tor 0.2.4.27 on Linux,0,0,2016-11-06,NCNET-AS - RU,42610,2110,None
kWrelMpLL,DE,1703,238,84.19.184.129,ns.km20836-08.keymachine.de,9001,9030,0,0,1,1,0,1,1,1,1,Tor 0.2.9.9 on Linux,0,0,2016-11-28,KEYWEB-AS - DE,31103,8500,None
Gamma,NL,1705,435,51.15.53.75,75-53-15-51.rev.cloud.scaleway.com,9001,9030,0,0,1,1,0,1,1,1,1,Tor 0.2.8.9 on Linux,0,0,2017-01-15,AS12876 - FR,12876,14400,None
TalShiar,DE,1707,206,139.18.25.35,6bone.informatik.uni-leipzig.de,9001,9030,0,0,1,1,0,1,1,1,1,Tor 0.2.9.9 on NetBSD,0,0,2013-10-26,DFN Verein zur Foerderung eines Deutschen Forschungsnetzes e.V.- DE,680,9910,[2001:638:902:1::11]:9001
avdjusko,CH,1710,2411,141.255.161.167,gorgeoustransit.com,443,80,0,0,1,1,0,1,1,1,1,Tor 0.2.6.10 on Linux,0,0,2015-10-22,PLI-AS - CH,51852,7860,None
bergamont,DE,1711,47,46.101.110.117,46.101.110.117,9001,None,0,0,1,0,0,0,1,1,0,Tor 0.2.5.12 on Linux,0,0,2016-02-28,DIGITALOCEAN-GERMANY - DE,201229,20,None
somerandomnode,RU,1711,84,213.251.199.174,213.251.199.174,443,80,0,0,1,0,0,1,1,1,1,Tor 0.2.7.6 on Linux,0,0,2014-12-31,NLINE-AS - RU,25189,8060,None
Abernethy,CZ,1713,259,94.23.174.26,ip26.ip-94-23-174.eu,9001,None,0,0,1,1,0,1,1,1,0,Tor 0.2.9.8 on Linux,0,0,2016-10-23,OVH - FR,16276,9910,None
sotlar,NL,1715,1496,185.63.253.130,mail.sicherheitscenter-deutschland.de,443,80,0,0,1,1,0,1,1,1,1,Tor 0.2.6.10 on Linux,0,0,2016-12-01,HOSTPALACE-AS HostPalace Web Solution PVT LTD- IN,133229,9630,None
DystopianInterface,IT,1716,49,37.247.55.222,37.247.55.222,9001,None,0,0,1,0,0,0,1,1,0,Tor 0.2.7.6 on Linux,0,0,2015-10-29,PDDA-AS - CZ,34971,20,[2a00:dcc0:dead:a7de::1]:9001
Jans1,CH,1716,543,212.51.134.123,212-51-134-123.fiber7.init7.net,9071,9081,0,0,1,1,0,1,1,1,1,Tor 0.2.8.12 on Linux,0,0,2017-01-04,INIT7 - CH,13030,14300,None
asami,NL,1717,346,108.61.167.211,108.61.167.211,9001,9030,0,0,1,0,0,1,1,1,1,Tor 0.2.7.6 on Linux,0,0,2016-11-16,AS-CHOOPA - Choopa- LLC- US,20473,6770,None
Unnamed,US,1717,9228,46.229.173.235,46.229.173.235,9001,9030,0,0,1,1,0,1,1,1,1,Tor 0.2.6.9 on FreeBSD,0,0,2016-01-12,ADVANCEDHOSTERS-AS - NL,39572,4170,None
torNodeCom2,US,1718,2570,204.17.56.42,tor-node.com,9443,8080,0,1,1,1,0,1,1,1,1,Tor 0.2.8.8 on Linux,0,0,2015-01-22,LOGIN - Login- Inc.- US,22772,3550,None
EvilAnnanas,SE,1721,758,185.16.200.176,host-200-176.junet.se,9001,9030,0,1,1,1,0,1,1,1,1,Tor 0.2.9.8 on Linux,0,0,2014-11-10,JUNET - SE,59702,5370,None
teller,US,1721,101,69.164.221.78,teller.krellis.org,443,8080,0,0,1,1,0,1,1,1,1,Tor 0.2.9.9 on Linux,0,0,2014-04-18,LINODE-AP Linode- LLC- US,63949,3540,[2600:3c03::f03c:91ff:fe70:357]:443
Unnamed,DE,1722,244,31.19.158.50,ip1f139e32.dynamic.kabel-deutschland.de,9001,9030,0,1,1,1,0,1,1,1,1,Tor 0.2.4.27 on Linux,0,0,2016-12-09,KABELDEUTSCHLAND-AS - DE,31334,4430,None
niftysquirrel,MD,1723,30,178.17.171.43,178-17-171-43.static.host,443,80,0,1,1,1,0,1,1,1,1,Tor 0.2.9.9 on Linux,0,0,2016-09-20,TRABIA trabia network- MD,43289,5800,None
OzDqSJWvi2NFpDubvxp,FR,1724,683,94.23.7.161,chicaneryfabricate.com,9001,None,0,0,1,1,0,1,1,1,0,Tor 0.2.9.8 on Linux,0,0,2017-01-05,OVH - FR,16276,13500,None
shareknot,DE,1724,85,193.200.241.16,ip-16-241-200-193.static.contabo.net,9001,None,0,0,1,1,0,1,1,1,0,Tor 0.2.9.8 on Linux,0,0,2015-03-04,CONTABO - DE,51167,10700,None
WhiteDragon,US,1724,6054,38.229.70.52,torproxy05.teamcymru.net,443,8080,0,0,1,1,0,1,1,1,1,Tor 0.2.6.10 on Linux,0,0,2011-11-29,TEAM-CYMRU - Team Cymru Inc.- US,23028,6820,None
Chiudik,MD,1725,507,77.89.220.10,static.77.89.220.10.tmg.md,9001,9030,0,0,1,0,0,1,1,1,1,Tor 0.2.7.6 on Linux,0,0,2016-01-30,ASN-OMD-FNO Orange Moldova Fixed Network Autonomous System- MD,25454,5620,None
luelistan2,FR,1726,995,178.32.190.15,cherry.luelistan.net,9001,None,0,0,1,1,0,1,1,1,0,Tor 0.2.7.6 on Linux,0,0,2015-11-14,OVH - FR,16276,17700,None
pym,DE,1729,2453,62.113.216.177,62.113.216.177,443,80,0,0,1,1,0,1,1,1,1,Tor 0.2.6.10 on Linux,0,0,2015-09-24,TTM - DE,47447,7700,None
freedommail,DE,1731,48,138.68.109.50,freedommail.info,9001,None,0,0,1,0,0,0,1,1,0,Tor 0.2.9.8 on FreeBSD,0,0,2016-12-20,DIGITALOCEAN-GERMANY - DE,201229,8200,None
randomaccess,DE,1732,1879,89.163.210.163,89.163.210.163,443,None,0,0,1,1,0,1,1,1,0,Tor 0.2.8.9 on Linux,0,0,2016-09-03,MYLOC-AS - DE,24961,7870,None
bartle,NL,1733,5397,50.7.179.251,50.7.179.251,443,80,0,0,1,1,0,1,1,1,1,Tor 0.2.6.10 on Linux,0,0,2016-01-15,COGENT-174 - Cogent Communications- US,174,8360,None
kentref,ES,1733,474,93.189.90.244,psk-mail-01.trackns.net,8080,8030,0,1,1,1,0,1,1,1,1,Tor 0.2.4.27 on Linux,0,0,2017-01-14,SILICON - ES,49635,2880,None
TORfrance,FR,1734,328,94.23.29.204,ns368001.ip-94-23-29.eu,443,80,0,0,1,1,0,1,1,1,1,Tor 0.2.5.12 on Linux,0,0,2017-01-20,OVH - FR,16276,13600,None
horizons,CA,1741,5328,167.114.35.28,167.114.35.28,9001,9030,0,0,1,1,0,1,1,1,1,Tor 0.2.7.6 on Linux,0,0,2015-12-07,OVH - FR,16276,6520,None
sig,DK,1741,2127,77.66.12.185,77.66.12.185,443,80,0,0,1,1,0,1,1,1,1,Tor 0.2.6.10 on Linux,0,0,2015-10-30,NGDC - DK,16245,6480,None
NaifTorRelay2,FR,1742,1589,195.154.111.117,195-154-111-117.rev.poneytelecom.eu,1993,1813,0,0,1,1,0,1,1,1,1,Tor 0.2.8.1-alpha on Linux,0,0,2016-11-28,AS12876 - FR,12876,9600,None
cantstopthesignal84,NL,1744,203,185.47.63.128,185.47.63.128,443,80,0,0,1,1,0,1,1,1,1,Tor 0.2.9.9 on Linux,0,0,2016-09-13,BHOST - GB,60011,13700,None
Unnamed,GB,1744,18,45.63.100.91,45.63.100.91.vultr.com,9001,None,0,0,1,0,0,1,1,1,0,Tor 0.2.7.6 on Linux,0,0,2016-12-21,AS-CHOOPA - Choopa- LLC- US,20473,36400,None
nifty1,LV,1745,874,185.61.148.228,hosted-by.yourserver.se,9001,9030,0,0,1,0,0,1,1,1,1,Tor 0.2.4.27 on Linux,0,0,2014-08-14,MAKONIX - LV,52173,7390,None
krax45678,SE,1746,151,81.232.30.194,81-232-30-194-no34.tbcn.telia.com,9001,9030,0,0,1,1,0,1,1,1,1,Tor 0.2.9.8 on FreeBSD,0,0,2017-01-12,TELIANET-SWEDEN - SE,3301,7800,None
Waterhouse,US,1750,2307,66.85.74.126,66.85.74.126,9001,None,0,0,1,1,0,1,1,1,0,Tor 0.2.7.6 on Linux,0,0,2016-04-29,JOESDATACENTER - Joe_s Datacenter- LLC- US,19969,8710,None
cheyne,FR,1755,724,50.7.151.32,50.7.151.32,443,80,0,0,1,1,0,1,1,1,1,Tor 0.2.6.10 on Linux,0,0,2015-10-22,COGENT-174 - Cogent Communications- US,174,9540,None
StateOfEmergency,FR,1755,1009,5.51.204.241,5.51.204.241,9001,9030,0,0,1,1,0,1,1,1,1,Tor 0.2.9.8 on Linux,0,0,2016-01-22,ASN-BOUYGTEL-ISP - FR,5410,4090,None
Quintex6,US,1756,1,199.249.223.75,tor6.quintex.com,443,80,0,1,1,0,0,0,1,1,1,Tor 0.3.0.1-alpha on Linux,0,0,2016-09-17,QUINTEX - Quintex Alliance Consulting- US,62744,13600,None
gontran,CA,1760,124,167.114.67.4,gontran.ncis.ca,443,80,0,0,1,1,0,1,1,1,1,Tor 0.2.9.9 on Linux,0,0,2014-11-16,OVH - FR,16276,6580,None
scwzapadlorelay0,FR,1760,472,163.172.131.192,192-131-172-163.rev.cloud.scaleway.com,9001,8080,0,0,1,1,0,1,1,1,1,Tor 0.2.9.8 on Linux,0,0,2016-05-03,AS12876 - FR,12876,5770,None
corkytor1,FR,1764,505,92.222.4.102,corky.me.uk,9001,9030,0,0,1,1,0,1,1,1,1,Tor 0.2.9.8 on Linux,0,0,2014-10-27,OVH - FR,16276,6500,None
0xARSENIC,CA,1765,1195,198.50.145.207,207.ip-198-50-145.net,443,None,0,0,1,1,0,1,1,1,0,Tor 0.2.8.9 on Linux,0,0,2015-02-03,OVH - FR,16276,9510,None
comeback,US,1766,370,67.205.167.133,67.205.167.133,9002,9031,0,0,1,1,0,1,1,1,1,Tor 0.2.7.6 on Linux,0,0,2016-11-30,SERVERSTACK-ASN - ServerStack- Inc.- US,46652,5100,None
Pascal4,US,1767,5007,23.254.128.38,nodebb.giveawaydb.com,993,995,0,0,1,1,0,1,1,1,1,Tor 0.2.7.6 on Linux,0,0,2014-08-13,HOSTWINDS - Hostwinds LLC.- US,54290,8060,[2607:5500:2000:108:1::]:993
BlaGlobal2,RU,1768,1263,188.120.243.32,oksana.khvorostina.fvds.ru,9001,9030,0,0,1,1,0,1,1,1,1,Tor 0.2.5.12 on Linux,0,0,2015-07-24,ISPSYSTEM-AS ISPsystem Autonomous System- LU,29182,6620,None
frcy,DE,1768,2096,46.4.128.62,node.frcy.org,9001,None,0,0,1,1,0,1,1,1,0,Tor 0.2.8.9 on Linux,0,0,2016-01-22,HETZNER-AS - DE,24940,10600,None
torpidsLUroot,LU,1768,798,212.117.180.107,ip-static-212-117-180-107.server.lu,443,80,0,0,1,1,0,1,1,1,1,Tor 0.3.0.1-alpha on Linux,0,0,2014-10-31,ROOT - LU,5577,9100,None
tagos,GB,1769,556,77.68.11.42,77.68.11.42,9001,9030,0,0,1,1,0,1,1,1,1,Tor 0.2.5.12 on Linux,0,0,2017-01-06,ONEANDONE-AS Brauerstrasse 48- DE,8560,11900,None
node1securesec,CA,1771,329,158.69.161.93,158.69.161.93,443,9030,0,1,1,1,0,1,1,1,1,Tor 0.2.8.12 on Linux,0,0,2017-01-20,OVH - FR,16276,3570,None
quester,SE,1773,1020,91.236.116.87,91.236.116.87,443,80,0,0,1,1,0,1,1,1,1,Tor 0.2.6.10 on Linux,0,0,2016-03-28,PORTLANE www.portlane.com- SE,42708,13300,None
vlima,GR,1775,1334,62.217.124.253,test.void.gr,443,995,0,0,1,1,0,1,1,1,1,Tor 0.2.8.10 on Linux,0,0,2014-04-17,GR-NET http://www.grnet.gr- GR,5408,7540,None
hotzenplotz,UA,1776,635,31.28.168.174,31.28.168.174,443,80,0,0,1,1,0,1,1,1,1,Tor 0.2.6.10 on Linux,0,0,2015-11-05,COLOCALL Internet Data Center _ColoCALL_- UA,15497,9600,None
